0.02 [[1, '0.02', 'SN']]
자원 [[155, '자원', 'NNG']]
특별 [[155, '특별', 'NNG'], [35, '특별', 'VA<']]
임금 [[156, '임금', 'NNG']]
채권 [[156, '채권', 'NNG']]
가정 [[157, '가정', 'NNG']]
역사 [[157, '역사', 'NNG']]
: [[158, ':', 'SP']]
근무 [[158, '근무', 'NNG']]
넣 [[158, '넣', 'VV']]
마음 [[158, '마음', 'NNG']]
서울시 [[158, '서울시', 'NNP']]
88 [[159, '88', 'SN']]
내놓 [[159, '내놓', 'VV']]
매우 [[159, '매우', 'MAG'], [1, '맵으', 'VA+EC<']]
방향 [[159, '방향', 'NNG']]
이익 [[159, '이익', 'NNG']]
한반도 [[159, '한반도', 'NNP']]
고객 [[160, '고객', 'NNG']]
겼 [[160, '기었', '>VV+EP'], [3, '기었', '>VV+EP<']]
단계 [[160, '단계', 'NNG'], [4, '단계이', 'NNG+VCP']]
먼저 [[160, '먼저', 'MAG'], [2, '먼저', 'NNG']]
언론 [[160, '언론', 'NNG']]
에너지 [[160, '에너지', 'NNG']]
중단 [[160, '중단', 'NNG']]
한국인 [[160, '한국인', 'NNG']]
한편 [[160, '한편', 'MAG'], [102, '한편', 'NNG']]
혀 [[160, '히어', '>VV+EC'], [22, '히어', '>VV+EC<'], [1, '히어', '>VV+EF<'], [8, '혀', 'NNG']]
여부 [[161, '여부', 'NNG'], [1, '여부이', 'NNG+VCP']]
째 [[161, '째', 'XSN'], [3, '째이', 'XSN+VCP']]
카드 [[161, '카드', 'NNG']]
절차 [[162, '절차', 'NNG'], [1, '절차이', 'NNG+VCP']]
경험 [[163, '경험', 'NNG']]
공개 [[163, '공개', 'NNG']]
지수 [[163, '지수', 'NNG']]
협정 [[163, '협정', 'NNG']]
결국 [[164, '결국', 'NNG']]
동시 [[164, '동시', 'NNG']]
감사 [[165, '감사', 'NNG'], [2, '감사', 'NNP']]
동 [[165, '동', 'NNG'], [26, '동', 'NNB'], [8, '동', 'MM'], [2, '동', 'VV<'], [1, '동', 'NNP']]
뜻 [[165, '뜻', 'NNG'], [10, '뜻', 'VV<']]
부분 [[165, '부분', 'NNG']]
상 [[165, '상', 'NNG'], [205, '상', 'XSN'], [11, '상', 'XR'], [1, '상', 'NNP']]
전환 [[165, '전환', 'NNG']]
축구 [[165, '축구', 'NNG']]
구속 [[166, '구속', 'NNG']]
분 [[166, '분', 'XSN'], [556, '분', 'NNB'], [10, '분', 'NNG'], [1, '분', 'JX']]
인정 [[166, '인정', 'NNG']]
표 [[166, '표', 'NNG'], [2, '표', 'VV<'], [1, '표이', 'NNG+VCP'], [1, '표', 'NNP']]
여기 [[167, '여기', 'NP'], [30, '여기', 'VV']]
이사 [[167, '이사', 'NNG']]
제대로 [[167, '제대로', 'MAG']]
천만 [[167, '천만', 'NR'], [2, '천만', 'NNG']]
추가 [[167, '추가', 'NNG']]
회복 [[167, '회복', 'NNG']]
; [[168, ';', 'SP']]
경쟁력 [[168, '경쟁력', 'NNG']]
반면 [[168, '반면', 'NNG']]
부동산 [[168, '부동산', 'NNG']]
예산 [[168, '예산', 'NNG'], [1, '예산', 'NNP']]
전략 [[168, '전략', 'NNG']]
겪 [[169, '겪', 'VV']]
금리 [[169, '금리', 'NNG']]
미군 [[169, '미군', 'NNG']]
수거 [[169, '수거', 'NNG'], [1, '수거이', 'NNG+VCP']]
외교 [[169, '외교', 'NNG']]
월드컵 [[169, '월드컵', 'NNG']]
제시 [[169, '제시', 'NNG']]
프로그램 [[169, '프로그램', 'NNG']]
공격 [[170, '공격', 'NNG'], [1, '공격', 'NNG<']]
늘 [[170, '늘', 'VV'], [92, '늘', 'VV<'], [31, '늘', 'MAG']]
니 [[170, '니', 'EC'], [3, '닐', '>VV'], [2, '니', '>EC'], [5, '니', 'EF'], [2, '니', 'NP']]
벌이 [[170, '벌이', 'VV'], [1, '벌이', 'NNG']]
과학 [[171, '과학', 'NNG']]
상대 [[171, '상대', 'NNG']]
집중 [[171, '집중', 'NNG']]
출신 [[171, '출신', 'NNG']]
기획 [[172, '기획', 'NNG']]
땅 [[172, '땅', 'NNG']]
◈ [[173, '◈', 'SW']]
소개 [[173, '소개', 'NNG']]
손 [[173, '손', 'NNG'], [3, '손', 'VV<'], [12, '손', 'NNP']]
의미 [[173, '의미', 'NNG'], [25, '의미', 'VV<']]
이전 [[173, '이전', 'NNG']]
차원 [[173, '차원', 'NNG']]
t [[174, 't', 'SL']]
양국 [[174, '양국', 'NNG']]
겨 [[175, '기어', '>VV+EC'], [29, '기어', '>VV+EC<'], [9, '겨', 'VV<'], [2, '기어', '>VV+EF'], [1, '기어', '>VA+EC<']]
여러 [[175, '여러', 'MM']]
우승 [[175, '우승', 'NNG']]
위원장 [[175, '위원장', 'NNG']]
제한 [[175, '제한', 'NNG']]
증시 [[175, '증시', 'NNG'], [1, '증시이', 'NNG+VCP']]
확정 [[175, '확정', 'NNG']]
규제 [[176, '규제', 'NNG'], [1, '규제이', 'NNG+VCP']]
매각 [[176, '매각', 'NNG']]
민간 [[176, '민간', 'NNG']]
민족 [[176, '민족', 'NNG']]
섰 [[176, '서었', '>VV+EP'], [9, '서었', 'VV+EP'], [1, '서었', '>VV+EP<']]
안전 [[176, '안전', 'NNG']]
질 [[176, '지ㄹ', '>VV+ETM'], [10, '지ㄹ', 'VV+ETM'], [1, '지ㄹ', '>VV+EC'], [45, '질', 'NNG'], [8, '지ㄹ', 'VX+ETM'], [1, '질', 'XSN'], [7, '지ㄹ', 'EC+JX'], [4, '질', 'VV<'], [2, '질', 'VA<'], [1, '지ㄹ', '>VA+ETM'], [5, '지ㄹ', '>VV+EC<']]
프랑스 [[176, '프랑스', 'NNP']]
과거 [[177, '과거', 'NNG']]
냈 [[177, '내었', '>VV+EP'], [69, '내었', 'VV+EP'], [15, '내었', 'VX+EP'], [1, '내었', '>VV+EP<'], [4, '내었', 'VV+EP<']]
삼성 [[177, '삼성', 'NNP']]
진행 [[177, '진행', 'NNG']]
채 [[177, '채', 'NNB'], [4, '채', 'NNG'], [22, '채', 'MAG'], [1, '채', 'VV'], [10, '채', 'VV<'], [2, '채', 'NNP']]
판단 [[177, '판단', 'NNG']]
건강 [[178, '건강', 'NNG']]
대비 [[179, '대비', 'NNG']]
병원 [[179, '병원', 'NNG']]
급 [[180, '급', 'NNG'], [19, '급', 'XR']]
의견 [[180, '의견', 'NNG']]
차량 [[180, '차량', 'NNG']]
평화 [[180, '평화', 'NNG'], [2, '평화', 'NNP'], [1, '평화이', 'NNG+VCP']]
소비자 [[181, '소비자', 'NNG']]
어렵 [[181, '어렵', 'VA']]
자유 [[181, '자유', 'NNG'], [1, '자유이', 'NNG+VCP'], [2, '자유', 'VA<']]
협회 [[181, '협회', 'NNG']]
대형 [[182, '대형', 'NNG']]
주변 [[182, '주변', 'NNG']]
분양 [[183, '분양', 'NNG']]
이것 [[183, '이것', 'NP']]
작품 [[183, '작품', 'NNG']]
현실 [[184, '현실', 'NNG']]
증권 [[185, '증권', 'NNG']]
진출 [[185, '진출', 'NNG']]
늘어 [[186, '늘어', 'VV<']]
서울대 [[186, '서울대', 'NNP']]
줄이 [[186, '줄이', 'VV']]
행위 [[186, '행위', 'NNG'], [11, '행위이', 'NNG+VCP']]
성공 [[187, '성공', 'NNG']]
오염 [[187, '오염', 'NNG']]
< [[188, '<', 'SS']]
규정 [[188, '규정', 'NNG']]
부인 [[188, '부인', 'NNG']]
> [[189, '>', 'SS']]
내 [[189, '내', 'VV'], [363, '내', 'NNB'], [77, '내', 'NP'], [31, '내어', 'VV+EC<'], [238, '내', 'VV<'], [25, '내어', 'VV+EC'], [39, '내', 'VX'], [21, '내', 'NNG'], [1, '내어', 'VX+EF<'], [2, '내어', 'VX+EC<']]
위원 [[189, '위원', 'NNG']]
최대 [[189, '최대', 'NNG']]
연구소 [[190, '연구소', 'NNG']]
인터넷 [[190, '인터넷', 'NNG']]
대신 [[191, '대신', 'NNG'], [4, '대신', 'NNP']]
더라도 [[191, '더라도', 'EC']]
먹 [[191, '먹', 'VV'], [9, '먹', 'VV<'], [1, '먹', 'NNG']]
쉽 [[191, '쉽', 'VA']]
영화 [[191, '영화', 'NNG'], [1, '영화이', 'NNG+VCP']]
오히려 [[191, '오히려', 'MAG']]
이해 [[191, '이해', 'NNG']]
호 [[191, '호', 'NNB'], [14, '호', 'NNP'], [2, '호', 'XSN'], [5, '호', 'NNG']]
광고 [[192, '광고', 'NNG'], [1, '광고이', 'NNG+VCP']]
끝 [[192, '끝', 'NNG'], [171, '끝', 'VV<']]
년대 [[192, '년대', 'NNB']]
부족 [[192, '부족', 'NNG'], [2, '부족점', 'NNG']]
비용 [[192, '비용', 'NNG']]
상승 [[192, '상승', 'NNG']]
역할 [[192, '역할', 'NNG']]
논의 [[193, '논의', 'NNG']]
LG [[194, 'LG', 'SL']]
날 [[194, '날', 'NNG'], [156, '나ㄹ', '>VV+ETM'], [9, '날', 'VV'], [10, '나ㄹ', '>VV+EC<'], [19, '나ㄹ', 'VV+ETM'], [1, '날', 'XPN'], [22, '날', 'VV<'], [3, '나ㄹ', '>VA+ETM'], [2, '나ㄹ', 'VV+EC<'], [1, '나ㄹ', '>VV+EF<'], [1, '나ㄹ', 'NP+JKO'], [1, '나ㄹ', '>VA+EC<'], [1, '나ㄹ', 'VX+ETM']]
지구 [[194, '지구', 'NNG']]
검사 [[195, '검사', 'NNG']]
제공 [[195, '제공', 'NNG']]
쳤 [[195, '치었', '>VV+EP'], [16, '치었', 'VV+EP'], [2, '치었', '>VV+EP<']]
환자 [[195, '환자', 'NNG'], [1, '환자이', 'NNG+VCP']]
들어 [[196, '들어', 'VV<']]
유럽 [[196, '유럽', 'NNP']]
조직 [[196, '조직', 'NNG']]
남 [[198, '남', 'VV'], [290, '남', 'NNG'], [60, '남', 'VV<'], [5, '나ㅁ', '>VV+ETN'], [38, '남', 'NNP'], [1, '나ㅁ', 'VV+ETN']]
데 [[198, '데', '>EC'], [685, '데', 'NNB'], [7, '데', 'VV<'], [6, '데', '>EF'], [1, '데', 'NNP'], [1, '데', 'EC']]
분위기 [[199, '분위기', 'NNG'], [11, '분위기이', 'NNG+VCP']]
아이 [[199, '아이', 'NNG']]
요즘 [[200, '요즘', 'NNG']]
업무 [[201, '업무', 'NNG'], [1, '업무이', 'NNG+VCP']]
중심 [[201, '중심', 'NNG']]
직접 [[201, '직접', 'MAG'], [22, '직접', 'NNG']]
참가 [[201, '참가', 'NNG']]
역시 [[202, '역시', 'MAG']]
인수 [[202, '인수', 'NNG']]
그동안 [[203, '그동안', 'NNG']]
으로부터 [[203, '으로부터', 'JKB']]
참석 [[203, '참석', 'NNG']]
개방 [[204, '개방', 'NNG'], [1, '개방', 'NNG<']]
라고 [[204, '라고', 'JKQ'], [899, '라고', 'EC'], [5, '라고', 'EF'], [3, '라고', 'JX']]
프로 [[204, '프로', 'NNG']]
반대 [[205, '반대', 'NNG'], [2, '반대이', 'NNG+VCP']]
부산 [[205, '부산', 'NNP'], [3, '부산', 'NNG']]
이르 [[205, '이르', 'VV'], [1, '이르', 'VV<'], [18, '이르', 'VA']]
적 [[205, '적', 'VA'], [514, '적', 'XSN'], [106, '적', 'NNB'], [31, '적', 'NNG'], [18, '적', 'VV<'], [34, '적', 'VV']]
○ [[206, '○', 'SW'], [44, '○', 'SO']]
든 [[206, '들ㄴ', '>VV+ETM'], [41, '들ㄴ', '>VV+EF<'], [99, '든', 'EC'], [34, '들ㄴ', 'VV+ETM'], [29, '들ㄴ', 'VV+EF<'], [8, '들ㄴ', '>VV+EC<'], [9, '든', 'JX'], [4, '들ㄴ', 'VV+EC<'], [25, '들ㄴ', '>VA+ETM'], [9, '들ㄴ', '>VV+ETM<'], [1, '들ㄴ', 'VX+ETM<'], [2, '들ㄴ', 'VX+EF<']]
러시아 [[206, '러시아', 'NNP']]
놓 [[208, '놓', 'VX'], [135, '놓', 'VV'], [48, '놓', 'VV<'], [1, '놓', 'VA']]
대출 [[208, '대출', 'NNG']]
행정 [[208, '행정', 'NNG']]
너무 [[209, '너무', 'MAG'], [1, '너무', 'VV<']]
벌 [[210, '벌', 'VV<'], [14, '벌', 'VV'], [16, '벌', 'NNB'], [39, '벌', 'NNG'], [1, '벌이', 'NNG'], [1, '벌', 'VA<']]
성장 [[210, '성장', 'NNG']]
자료 [[210, '자료', 'NNG']]
재벌 [[210, '재벌', 'NNG']]
현장 [[210, '현장', 'NNG']]
능력 [[211, '능력', 'NNG']]
개인 [[212, '개인', 'NNG']]
열 [[213, '열', 'VV'], [365, '열', 'VV<'], [40, '열', 'NNG'], [20, '열ㄹ', 'VV+ETM'], [9, '열', 'NR'], [8, '열', 'VA<']]
혐의 [[213, '혐의', 'NNG'], [5, '혐의이', 'NNG+VCP']]
경쟁 [[214, '경쟁', 'NNG']]
의회 [[214, '의회', 'NNG']]
전자 [[214, '전자', 'NNG']]
로서 [[215, '로서', 'JKB']]
부담 [[215, '부담', 'NNG']]
싶 [[215, '싶', 'VX']]
주요 [[215, '주요', 'NNG']]
공장 [[216, '공장', 'NNG']]
또는 [[216, '또는', 'MAG'], [20, '또는', 'MAJ']]
◆ [[217, '◆', 'SW']]
정치적 [[217, '정치적', 'NNG']]
거 [[218, '거', 'VV<'], [9, '거', 'VA<'], [4, '거', 'XSV<'], [9, '걸', 'VV'], [2, '걸', '>VV'], [5, '거', 'NNB'], [12, '거이', 'NNB+VCP'], [4, '거', 'NNG']]
시각 [[218, '시각', 'NNG']]
아시아 [[218, '아시아', 'NNP'], [1, '아시아', 'NNG']]
어린이 [[218, '어린이', 'NNG']]
가입 [[219, '가입', 'NNG']]
차지 [[219, '차지', 'NNG']]
회원 [[219, '회원', 'NNG']]
힘 [[219, '힘', 'NNG'], [38, '힘', 'VA<'], [6, '힘', 'VV<'], [6, '히ㅁ', '>VV+ETN']]
』 [[220, '』', 'SS'], [5, '』이', 'SS+VCP']]
구성 [[220, '구성', 'NNG'], [1, '구성', 'NNP'], [2, '구성', 'VA<']]
나오 [[221, '나오', 'VV']]
확보 [[221, '확보', 'NNG'], [3, '확보이', 'NNG+VCP']]
26 [[222, '26', 'SN']]
28 [[222, '28', 'SN']]
떨어 [[222, '떨어', 'VV<']]
불과 [[222, '불과', 'MAG'], [1, '불과', 'NNG']]
오늘 [[222, '오늘', 'NNG'], [23, '오늘', 'MAG']]
전문가 [[222, '전문가', 'NNG'], [3, '전문가이', 'NNG+VCP'], [1, '전문가이', 'NNG+JX<']]
기준 [[223, '기준', 'NNG']]
우선 [[223, '우선', 'MAG'], [60, '우선', 'NNG'], [1, '우선', 'NNP']]
전문 [[223, '전문', 'NNG']]
친 [[223, '치ㄴ', '>VV+ETM'], [31, '치ㄴ', '>VV+EF<'], [35, '치ㄴ', '>VA+ETM'], [2, '치ㄴ', 'VV+EF<'], [10, '치ㄴ', '>VV+EC<'], [22, '친', 'XPN'], [14, '치ㄴ', 'VV+ETM'], [4, '치ㄴ', '>VV+ETM<'], [6, '친', 'XR'], [2, '친', 'NNG'], [4, '칠ㄴ', '>VA+ETM'], [1, '치ㄴ', 'VV+EC<']]
피해 [[223, '피해', 'NNG']]
가지 [[224, '가지', 'NNB'], [117, '가지', 'VV'], [4, '가지', 'VX'], [10, '가지', 'NNG'], [4, '가지이', 'NNB+VCP']]
같이 [[224, '같이', 'MAG'], [33, '같이', 'JKB'], [9, '같이', 'VV<']]
눈 [[224, '눈', 'NNG'], [6, '누ㄴ', '>VV+ETM'], [5, '누ㄴ', '>VV+EF<'], [1, '눈', 'VV<']]
얻 [[224, '얻', 'VV']]
『 [[225, '『', 'SS']]
다면 [[225, '다면', 'EC'], [247, '다면', '>EC'], [6, '다면', '>EF'], [4, '다면', 'EF']]
도시 [[226, '도시', 'NNG'], [4, '도시이', 'NNG+VCP']]
걸 [[227, '걸', 'VV<'], [29, '걷', 'VV'], [3, '걸', 'NNG'], [76, '걸', 'VV'], [1, '걸', 'VA']]
부문 [[227, '부문', 'NNG']]
인식 [[227, '인식', 'NNG']]
공급 [[228, '공급', 'NNG']]
독일 [[229, '독일', 'NNP']]
쪽 [[229, '쪽', 'NNB'], [33, '쪽', 'NNG']]
각종 [[230, '각종', 'NNG']]
영향 [[230, '영향', 'NNG']]
TV [[231, 'TV', 'SL']]
바로 [[232, '바로', 'MAG']]
기능 [[233, '기능', 'NNG']]
당국 [[233, '당국', 'NNG']]
사 [[233, '사', 'NNG'], [84, '살', 'VV'], [15, '사아', 'VV+EC<'], [63, '사', 'VV'], [26, '사아', 'VV+EC'], [3, '사', 'VV<'], [56, '사', 'XSN'], [3, '사이', 'NNG'], [1, '살', '>VV'], [1, '사이', 'NNG+VCP'], [2, '사', 'NR'], [1, '사', 'EC'], [1, '사', 'EF']]
검토 [[235, '검토', 'NNG']]
계속 [[235, '계속', 'NNG'], [245, '계속', 'MAG'], [1, '계속', 'NNG<']]
맡 [[235, '맡', 'VV'], [41, '맡', 'VV<']]
설치 [[235, '설치', 'NNG'], [1, '설치', 'VV']]
안정 [[235, '안정', 'NNG']]
위기 [[235, '위기', 'NNG'], [2, '위기이', 'NNG+VCP']]
가족 [[236, '가족', 'NNG']]
인사 [[236, '인사', 'NNG']]
거의 [[237, '거의', 'MAG'], [4, '거의', 'NNG']]
라며 [[237, '라며', 'EC'], [1, '라며', 'EF']]
책 [[237, '책', 'NNG'], [3, '책', 'XSN']]
27 [[238, '27', 'SN']]
는지 [[238, '는지', 'EC'], [8, '는지', 'EF'], [3, '는지', '>EC'], [1, '는지', '>EF']]
민자당 [[238, '민자당', 'NNP']]
정상 [[238, '정상', 'NNG']]
증가 [[240, '증가', 'NNG']]
도입 [[241, '도입', 'NNG']]
새 [[241, '새', 'MM'], [37, '새', 'NNG'], [9, '새', 'VV'], [8, '새', 'VV<'], [1, '새', 'VA<'], [1, '새', 'NNB']]
어떻 [[241, '어떻', 'VA']]
올 [[241, '올', 'MM'], [27, '오ㄹ', 'VV+ETM'], [78, '올', 'NNG'], [155, '올', 'VV<'], [78, '오ㄹ', '>VV+ETM'], [2, '오ㄹ', 'VV+EC<'], [22, '오ㄹ', 'VX+ETM'], [4, '오ㄹ', '>VV+EC<'], [3, '오ㄹ', '>VV+EF<']]
차례 [[241, '차례', 'NNG'], [1, '차례이', 'NNG+VCP']]
사이 [[242, '사이', 'NNG']]
시대 [[242, '시대', 'NNG'], [4, '시대이', 'NNG+VCP']]
평균 [[242, '평균', 'NNG'], [1, '평균', 'VV<']]
기대 [[245, '기대', 'NNG'], [7, '기대', 'VV'], [1, '기대', 'VV<']]
따라서 [[245, '따라서', 'MAJ']]
릴 [[245, '리ㄹ', '>VV+ETM'], [1, '릴', 'NNG'], [14, '리ㄹ', '>VA+ETM'], [6, '리ㄹ', '>VV+EC<'], [1, '리ㄹ', '>NNP+JKO'], [2, '리ㄹ', '>VV+EF<'], [2, '리ㄹ', '>VX+ETM']]
방식 [[246, '방식', 'NNG']]
선수 [[246, '선수', 'NNG'], [2, '선수이', 'NNG+VCP']]
외국 [[246, '외국', 'NNG']]
으로써 [[246, '으로써', 'JKB']]
해외 [[246, '해외', 'NNG']]
보험 [[250, '보험', 'NNG']]
조치 [[250, '조치', 'NNG'], [8, '조치이', 'NNG+VCP']]
하지만 [[250, '하지만', 'MAJ']]
가구 [[251, '가구', 'NNG']]
강조 [[251, '강조', 'NNG']]
보호 [[252, '보호', 'NNG'], [3, '보호이', 'NNG+VCP']]
이란 [[252, '이란', 'JX'], [61, '이란', 'NNP']]
작업 [[252, '작업', 'NNG']]
경영 [[253, '경영', 'NNG']]
준비 [[253, '준비', 'NNG']]
판매 [[253, '판매', 'NNG'], [1, '판매이', 'NNG+VCP']]
발생 [[254, '발생', 'NNG']]
첫 [[254, '첫', 'MM']]
하루 [[254, '하루', 'NNG'], [1, '하루이', 'NNG+VCP']]
강화 [[256, '강화', 'NNG'], [3, '강화이', 'NNG+VCP'], [2, '강화', 'NNP']]
다가 [[256, '다가', 'EC'], [22, '다가', 'VV<'], [7, '다가', 'JX']]
당 [[256, '당', 'XSN'], [115, '당', 'XR'], [65, '당', 'XSV<'], [181, '당', 'NNG'], [2, '당', 'VV<']]
일반 [[256, '일반', 'NNG']]
현상 [[256, '현상', 'NNG']]
90 [[257, '90', 'SN']]
더욱 [[257, '더욱', 'MAG']]
효과 [[257, '효과', 'NNG']]
가능 [[258, '가능', 'NNG']]
각각 [[258, '각각', 'MAG'], [7, '각각', 'NNG']]
모습 [[258, '모습', 'NNG']]
무엇 [[258, '무엇', 'NP']]
잡 [[258, '잡', 'VV'], [31, '잡', 'VV<'], [1, '잡', 'NNG']]
노력 [[260, '노력', 'NNG']]
분석 [[260, '분석', 'NNG']]
쓰 [[261, '쓰', 'VV'], [22, '쓰', 'VV<'], [1, '쓰', 'VA'], [1, '쓰', 'VA<'], [1, '쓸', '>VV']]
아야 [[261, '아야', 'EC'], [5, '아야', 'EF']]
어떤 [[261, '어떤', 'MM']]
발전 [[262, '발전', 'NNG']]
방침 [[263, '방침', 'NNG']]
협력 [[263, '협력', 'NNG']]
31 [[264, '31', 'SN']]
인상 [[264, '인상', 'NNG']]
80 [[265, '80', 'SN']]
개월 [[265, '개월', 'NNB']]
관 [[265, '관', 'XR'], [43, '관', 'NNG'], [3, '관', 'XSN']]
컴퓨터 [[265, '컴퓨터', 'NNG'], [1, '컴퓨터이', 'NNG+VCP']]
마다 [[266, '마다', 'JX'], [5, '마다', 'XR'], [3, '마다', 'NNG']]
이라크 [[266, '이라크', 'NNP'], [1, '이라크이', 'NNP+VCP']]
방문 [[268, '방문', 'NNG']]
주 [[269, '주', 'VV'], [385, '주', 'VX'], [404, '주', 'NNG'], [88, '주', 'NNB'], [14, '주', 'VV<'], [3, '주', 'MM'], [3, '주', '>VV'], [18, '주', 'NNP'], [1, '주이', 'NNG+VCP'], [1, '주', 'XPN']]
70 [[270, '70', 'SN']]
수사 [[270, '수사', 'NNG']]
의사 [[270, '의사', 'NNG'], [2, '의사이', 'NNG+VCP']]
종합 [[270, '종합', 'NNG']]
04 [[271, '04', 'SN']]
계 [[271, '계', 'XSN'], [4, '계', 'VV<'], [2, '계', 'VX<'], [1, '계', 'NNG'], [1, '계', 'NNP']]
려는 [[271, '려는', 'ETM'], [1, '려는', '>ETM']]
확인 [[271, '확인', 'NNG']]
감독 [[272, '감독', 'NNG']]
변화 [[272, '변화', 'NNG'], [3, '변화이', 'NNG+VCP']]
유엔 [[272, '유엔', 'NNP']]
상품 [[273, '상품', 'NNG']]
신문 [[273, '신문', 'NNG']]
형 [[273, '형', 'XSN'], [44, '형', 'NNG']]
돈 [[274, '돈', 'NNG'], [2, '돌ㄴ', '>VV+ETM<'], [2, '돈', 'NNP'], [2, '돌ㄴ', '>VV+ETM'], [1, '돌ㄴ', 'VV+EF<']]
른 [[275, '르ㄴ', '>VA+ETM'], [416, '르ㄴ', '>VV+ETM'], [202, '르ㄴ', '>VV+EF<'], [25, '르ㄴ', '>VV+EC<'], [21, '르ㄴ', '>VV+ETM<'], [2, '르ㄴ', '>VA+EF<'], [2, '르ㄴ', '>VA+EC<'], [1, '르ㄴ', 'VV+EF<']]
예상 [[275, '예상', 'NNG']]
처리 [[275, '처리', 'NNG'], [1, '처리이', 'NNG+VCP']]
문화 [[276, '문화', 'NNG'], [1, '문화이', 'NNG+VCP'], [1, '문화', 'NNP']]
어느 [[276, '어느', 'MM']]
개선 [[277, '개선', 'NNG']]
공사 [[277, '공사', 'NNG']]
배 [[277, '배', 'NNG'], [46, '배', 'VV<'], [6, '배', 'VV'], [11, '배', 'NNP'], [2, '배이', 'NNG+VCP']]
평가 [[277, '평가', 'NNG'], [7, '평가이', 'NNG+VCP']]
21 [[278, '21', 'SN']]
선 [[278, '선', 'NNG'], [20, '서ㄴ', '>VV+EF<'], [131, '서ㄴ', '>VV+ETM'], [4, '선', 'XSN'], [12, '서ㄴ', 'VV+ETM'], [4, '서ㄴ', 'VV+EF<'], [8, '설ㄴ', '>VA+ETM'], [5, '서ㄴ', '>VV+EC<'], [6, '선', 'XR'], [5, '서ㄴ', '>VV+ETM<'], [1, '선', 'NNP'], [2, '서ㄴ', 'VV+ETM<'], [5, '선', 'NNB']]
유지 [[278, '유지', 'NNG'], [1, '유지이', 'NNG+VCP']]
관계자 [[279, '관계자', 'NNG']]
우려 [[279, '우려', 'NNG']]
넘 [[280, '넘', 'VV'], [59, '넘', 'VV<']]
쯤 [[280, '쯤', 'XSN'], [5, '쯤', 'NNG']]
각 [[281, '각', 'MM'], [5, '각', 'NNG']]
당시 [[281, '당시', 'NNG']]
책임 [[281, '책임', 'NNG'], [23, '책임', 'VV<']]
무역 [[282, '무역', 'NNG']]
백만 [[282, '백만', 'NR']]
비 [[282, '비', 'VV<'], [208, '비', 'XPN'], [68, '비', 'NNG'], [46, '비', 'VA<'], [8, '비', 'VV'], [2, '비', 'NNP'], [1, '빌', 'VV']]
주민 [[282, '주민', 'NNG']]
17 [[283, '17', 'SN']]
잘 [[283, '잘', 'MAG'], [36, '잘', 'VV<'], [5, '잘', 'VA'], [2, '자ㄹ', 'VV+ETM'], [3, '자ㄹ', '>VV+ETM'], [3, '잘', 'VA<']]
다음 [[284, '다음', 'NNG'], [5, '다음', 'NNP']]
서비스 [[284, '서비스', 'NNG'], [1, '서비스이', 'NNG+VCP']]
29 [[285, '29', 'SN']]
60 [[285, '60', 'SN']]
제품 [[287, '제품', 'NNG']]
로부터 [[290, '로부터', 'JKB']]
직원 [[290, '직원', 'NNG']]
따르 [[291, '따르', 'VV']]
상태 [[292, '상태', 'NNG'], [70, '상태이', 'NNG+VCP']]
운영 [[292, '운영', 'NNG']]
자리 [[292, '자리', 'NNG'], [6, '자리이', 'NNG+VCP'], [7, '자리', 'VV<']]
해결 [[292, '해결', 'NNG']]
번 [[293, '번', 'NNB'], [14, '번', 'VV<'], [9, '벌ㄴ', 'VV+ETM'], [1, '벌ㄴ', 'VV+EC<']]
합의 [[293, '합의', 'NNG']]
분야 [[294, '분야', 'NNG'], [6, '분야이', 'NNG+VCP']]
방안 [[295, '방안', 'NNG']]
사설 [[295, '사설', 'NNG']]
관심 [[297, '관심', 'NNG']]
그룹 [[298, '그룹', 'NNG']]
남북 [[298, '남북', 'NNP'], [3, '남북', 'NNG']]
전체 [[298, '전체', 'NNG']]
초 [[300, '초', 'NNB'], [41, '초', 'XPN'], [24, '초', 'NNG'], [3, '초이', 'NNB+VCP']]
시민 [[301, '시민', 'NNG']]
집 [[301, '집', 'NNG'], [7, '집', 'NNB'], [8, '집', 'VV'], [1, '지ㅂ', '>VA+EF<'], [3, '지ㅂ', '>VV+EF<'], [1, '지ㅂ', 'VX+EF<']]
생활 [[302, '생활', 'NNG']]
전쟁 [[302, '전쟁', 'NNG']]
행사 [[302, '행사', 'NNG'], [2, '행사이', 'NNG+VCP'], [1, '행사이', 'NNG+JX<'], [1, '행사', 'NNG<']]
따 [[304, '따', 'VV<'], [13, '따', 'VV'], [8, '따아', 'VV+EC'], [3, '따아', 'VV+EC<']]
주식 [[304, '주식', 'NNG']]
많이 [[305, '많이', 'MAG']]
학교 [[305, '학교', 'NNG']]
체제 [[306, '체제', 'NNG'], [4, '체제이', 'NNG+VCP']]
핵 [[308, '핵', 'NNG']]
시설 [[312, '시설', 'NNG']]
음 [[312, '음', 'ETN'], [7, '음', 'NNG']]
입장 [[312, '입장', 'NNG'], [1, '입장', 'NNP']]
